MessageID,Province,City,Gender,Message,Sentiment
3402956789048925,Jílín 吉林,5,0,在一人政治情况下，绝对的权力一定是绝对的腐败。人类社会到目前为止，还有没有找到能够有效监督这种绝对腐败的制度。特别是在现,0.9999855740242327
3403156690258579,Zhèjiāng 浙江,5,1,折腾不是硬道理！新中国60年，新中国做了两件事。一、公私合营、人民公社。二、否定公私合营、否定人民公社。前30年，冤假错案超过三千年总和。后30年，贪污腐败超过三千年总和。前30年，折腾政治。后30年，折腾经济。折腾就是中国特色,0.9028245642679561
3403167402454179,Shāndōng 山东,3,1,【折腾】60年来，新中国做了两件事。一、公私合营、人民公社。二、否定公私合营、否定人民公社。前30年，冤假错案超过三千年总和。后30年，贪污腐败超过三千年总和。前30年，折腾政治。后30年，折腾经济。折腾就是中国特色。转,0.9842393405771188
3403218527131643,Hénán 河南,1,1,美利坚人民占领美国首都_在国会开放日的上午9点，占领国会运动将要采取一整天的行动，行动的目的就是要反对腐败的美国政治制度。活动将包括一场包含有多个占领运动的群众大会，多场次的宣讲会，一场占领聚会  http://t.cn/z0Dc8Sz,0.9999999994008115
3403270016288635,Běijīng 北京,2,1,【秦晓鹰：左右之争与改革焦虑综合征】左派与右派最为一致的地方，就是对中国社会腐败现象的深恶痛绝。共有的缺乏和不足，则是对中国经济深层矛盾认识不足，特别是对从经济问题入手，把握中国政治体制改革的命门尤为不甚了了。http://t.cn/z0DfQDO #锐度专栏#,0.9999999999778113
3403271668673963,Guǎngdōng 广东,1,0,自20世纪40年代起，摄影师与导演就开始试图捕捉英国城市黑帮的个性和特色。但这些都不是隐藏在光鲜的表面或腐败的政治势力背后的犯罪分子的真实面孔。他们实际上是一群永远昂首挺胸面对挑战的男人；面对公众的指责时也从不寻求虚假的赎罪。对他们来说，暴力是经常发生的的，忠诚高于一切。,0.9999999999624787
3403411058247178,Shànghǎi 上海,1000,1,小平同志部分南巡讲话: ——有些理论家、政治家，喜欢拿大帽子吓唬人，“左”的东西在党的历史上很可怕！ ——富的愈来愈富，穷的愈来愈穷，两极分化就会产生。社会主义最终要达到共同富裕。 ——整个改革开放过程都要反腐败。对共产党员来说，廉政要作为大事来抓，还要靠法制。,0.9999999999673546
3403604730290663,Běijīng 北京,5,1,【胡锦涛警告：官僚腐败正逼迫人民起来革命】近日胡锦涛相继在中纪委全体会议和二中全会上，发出迄今为止中共领导人对官僚腐败最严厉的警告：共产党官僚的腐败正在逼迫人民起来革共产党的命。胡首次将中共的腐败和人民的抗争以及政治体制改革联系起来。 警告官僚腐败动摇党领导地位 ！还是胡主席英明,0.9999999999999958
3404020771514078,Běijīng 北京,1000,1,【胡锦涛：官僚腐败正逼迫人民起来革命！】近日胡锦涛相继在中纪委全体会议和二中全会上，发出迄今为止中共领导人对官僚腐败最严厉的警告：共产党官僚的腐败正在逼迫人民起来革共产党的命。胡首次将中共的腐败和人民的抗争以及政治体制改革联系起来。 警告官僚腐败动摇党领导地位 ！！！迟来的爱！,0.9999999999999976
3404027527014975,Jiāngsū 江苏,1,1,【胡锦涛：官僚腐败正逼迫人民起来革命！】近日胡锦涛相继在中纪委全体会议和二中全会上，发出迄今为止中共领导人对官僚腐败最严厉的警告：共产党官僚的腐败正在逼迫人民起来革共产党的命。胡首次将中共的腐败和人民的抗争以及政治体制改革联系起来。 警告官僚腐败动摇党领导地位 ！！！,0.9999999999999942
3404033543079386,Guǎngdōng 广东,3,1,【胡锦涛：官僚腐败，正逼迫人民起来革命！】近日胡锦涛相继在中纪委全体会议和二中全会上，发出迄今为止中共领导人对官僚腐败最严厉的警告：共产党官僚的腐败正在逼迫人民起来革共产党的命。胡首次将中共的腐败和人民的抗争以及政治体制改革联系起来。 警告官僚腐败动摇党领导地位 ！！,0.9999999999999967
3404042934028088,Guǎngdōng 广东,6,1,近日胡锦涛相继在中纪委全体会议和二中全会上，发出迄今为止中共领导人对官僚腐败最严厉的警告：共产党官僚的腐败正在逼迫人民起来革共产党的命。胡首次将中共的腐败和人民的抗争以及政治体制改革联系起来。 警告官僚腐败动摇党领导地位 ！！！,0.9999999999965654
3404046725914007,Guǎngdōng 广东,1,1,【胡锦涛：官僚腐败正逼迫人民起来革命！】近日胡锦涛相继在中纪委全体会议和二中全会上，发出迄今为止中共领导人对官僚腐败最严厉的警告：共产党官僚的腐败正在逼迫人民起来革共产党的命。胡首次将中共的腐败和人民的抗争以及政治体制改革联系起来。 警告官僚腐败动摇党领导地位 ！！！,0.9999999999999942
3404048944133768,Hénán 河南,12,1,【胡锦涛：官僚腐败正逼迫人民起来革命！】近日胡锦涛相继在中纪委全体会议和二中全会上，发出迄今为止中共领导人对官僚腐败最严厉的警告：共产党官僚的腐败正在逼迫人民起来革共产党的命。胡首次将中共的腐败和人民的抗争以及政治体制改革联系起来。 警告官僚腐败动摇党领导地位 ！！！,0.9999999999999942
3404204117325812,Ānhuī 安徽,5,1, @朱坤岭:  【胡锦涛：官僚腐败正逼迫人民起来革命！】近日胡锦涛相继在中纪委全体会议和二中全会上，发出迄今为止中共领导人对官僚腐败最严厉的警告：共产党官僚的腐败正在逼迫人民起来革共产党的命。胡首次将中共的腐败和人民的抗争以及政治体制改革联系起来。 警告官僚腐败动摇党领导地位 ！！！,0.9999999999999996
3404213705052393,Hǎiwài 海外,11,1,一名在中国人民解放军中正在升起的新星誓言要和强势的腐败军官们斗争到底，死不罢休，这给未来的关键的中国领导人交接又加上了军中政治。刘源将军是前中国主席刘少奇的儿子，他警告说，腐败在军队中已经如此根深蒂固，广为蔓延，已经威胁到了解放军和中共的生存。,0.9999999994955537
3404291672886776,Qítā 其他,1000,0, - 浏览；央视热点话题栏目；【毛泽东时代无腐败吗—— 】一文后；真正的腐败势力时刻吞噬国家、百姓利益，利益附庸的人帮助黑白颠倒才是真正不要脸的人。。。 任何朝代都有经济，刚解放的中国社会政治、经济、科技、教育等一片空白，当年...   http://t.cn/z0k0QQT,0.9999999999464579
3404370803067522,Zhèjiāng 浙江,2,1,@朱坤岭：【胡锦涛：官僚腐败正逼迫人民起来革命！】近日胡锦涛相继在中纪委全体会议和二中全会上，发出迄今为止中共领导人对官僚腐败最严厉的警告：共产党官僚的腐败正在逼迫人民起来革共产党的命。胡首次将中共的腐败和人民的抗争以及政治体制改革联系起来。 警告官僚腐败动摇党领导地位！！！,0.9999999999999996
3404927294681684,Shāndōng 山东,1,1,“衣冠禽兽”这个成语起源于明朝的官服。当时的文官官服绣禽，武官官服绘兽，品级不同，所绣的禽和兽也不同，所以最初“衣冠禽兽”是赞语，颇有令人羡慕的味道。到了明朝中晚期时政治腐败。文官武将无恶不作，声名狼藉，老百姓视他们为匪盗瘟神，于是“衣冠禽兽”一语才开始有了贬义。,0.999996558069083
3405253318269765,Sìchuān 四川,7,1,【改革面临三座大山】①共识难成。政治体制改革是深化改革的核心和关键，现在最不想动也最难动的恰恰就是政治体制改革。②动力难凝。改革成果私有化与改革成本社会化使改革的体制外动力消失，体制内的改革动力根本就没有。③路径难寻。贫富分化和吏治腐败是最突出矛盾，权贵资本的重重关口难以突破。,1.0
3405303221233220,Shāndōng 山东,6,1,【 改革面临三座大山 】①共识难成。政治体制改革是深化改革的核心和关键，现在最不想动也最难动的恰恰就是政治体制改革。②动力难凝。改革成果私有化与改革成本社会化使改革的体制外动力消失，体制内的改革动力根本就没有。③路径难寻。贫富分化和吏治腐败是最突出矛盾，权贵资本的重重关口难以突破,1.0
3405397575575520,Běijīng 北京,8,1,公平地说，中国人性自由很多，如腐败，特权，二奶和嫖娼；商业自由次之，所以商业文明畸形发达；政治自由最少，比如跟西方和现代化程度很高的其它非西方国家与地区比，言论游行和结党无法相提并论，国情特色！另外，传统媒体自由很少，新媒体自由泛滥而低俗。,0.9999999999336802
3405416996525523,Húnán 湖南,7,1,发表了博文 《汪洋：以人格支持官德 用人品塑官品》 - 中共中央政治局委员、广东省委书记汪洋18日在广州表示，中共党员要保持纯洁性，做到“以人格支持官德”，“用人品塑官品”。他说，腐败是党性不纯的极端 http://t.cn/z0FY10T,0.32145776677139126
3405441453064240,Guǎngdōng 广东,1,1,政治体制改革滞后，权贵操控市场、官员化公为私，世俗化变成了腐败化。人们对改革普遍失望，有一种受愚弄被欺骗的感觉。改革初期民主化的缺乏使社会断裂、鸿沟扩大，中下层上升的道路受阻，好处被权贵所得，而代价由下层承担。无助的人群无法在社会上获得安全感。,0.9999999983972656
3405987824061201,Běijīng 北京,1000,1,@老亭子:【这十年】是政治无为的十年；是利益集团的十年；是国进民退的十年；是物价飞涨的十年；是天灾人祸的十年；是毒食泛滥的十年；是环境污染的十年；是人才资金移民的十年； 是冷漠无助的十年；是腐败严重的十年；是包养二奶的十年；是强占强拆的十年；是民意尽失的十年；是天理难容的十年。//,0.9999999419634469
3406003490023344,Qítā 其他,1000,1,【这十年】是政治无为的十年；是利益集团的十年；是国进民退的十年；是物价飞涨的十年；是天灾人祸的十年；是毒食泛滥的十年；是环境污染的十年；是人才资金移民的十年； 是冷漠无助的十年；是腐败严重的十年；是包养二奶的十年；是强占强拆的十年；是民意尽失的十年；是天理难容的十年。,0.9999998472146439
3406132104499483,Guǎngdōng 广东,3,0,一个班里 最卖萌的是语文课代表 最阴险的是数学课代表 最腐败的是英语课代表 最无辜的是物理课代表 最好看的是化学课代表 最疯癫的是音乐课代表 最无赖的是政治课代表 最奇怪的是历史课代表 最爱笑的是地理课代表 最没事的是劳技课代表 最博爱的是心理科代表.,0.9999999999995859
3406529132974959,Guǎngdōng 广东,1000,1,一个班里 最卖萌的是语文课代表 最阴险的是数学课代表 最腐败的是英语课代表 最无辜的是物理课代表 最好看的是化学课代表 最疯癫的是音乐课代表 最无赖的是政治课代表 最奇怪的是历史课代表 最爱笑的是地理课代表 最没事的是劳技课代表 最博爱的是心理科代表。。。,0.9999999999995104
3406531599413829,Chóngqìng 重庆,7,1,一个班里 最卖萌的是语文课代表 最阴险的是数学课代表 最腐败的是英语课代表 最无辜的是物理课代表 最好看的是化学课代表 最疯癫的是音乐课代表 最无赖的是政治课代表 最奇怪的是历史课代表 最爱笑的是地理课代表 最没事的是劳技课代表 最博爱的是心理科代表。。。[熊猫],0.9999999999994893
3406574770890436,Hénán 河南,1000,1,最大的反华势力是国内的利益集团，他们阻碍国家现代化发展，遏制人们的民主要求，打压媒体的独立，给国民进行政治洗脑，蒙蔽真相篡改历史，传播谎言鼓励下跪。与此同时，他们捍卫腐败的官僚体制，制造层出不穷的官二代官三代乃至无数代，无耻地侵占国家和私人财产，公开与世界潮流为敌,0.9999999999999352
3406590130603999,Níngxià 宁夏,1,1,一个班里最卖萌的是语文课代表 最阴险的是数学课代表 最腐败的是英语课代表 最无辜的是物理课代表 最好看的是化学课代表 最疯癫的是音乐课代表 最无赖的是政治课代表 最奇怪的是历史课代表 最爱笑的是地理课代表 最没事的是劳技课代表 最博爱的是心理科代表 （在人人里看到的）,0.9999999999996714
3407268609361597,Guǎngxī 广西,4,0,一个班里 最卖萌的是语文课代表 最阴险的是数学课代表 最腐败的是英语课代表 最无辜的是物理课代表 最好看的是化学课代表 最疯癫的是音乐课代表 最无赖的是政治课代表 最奇怪的是历史课代表 最爱笑的是地理课代表 最没事的是劳技课代表 最博爱的是心理科代表。。。 ,0.9999999999995104
