MessageID,Province,City,Gender,Message,Sentiment
3403036691523955,Shāndōng 山东,3,1,我，白羊男，二十一了。回首这二十一年其实挺失败的。学习没好过。丢脸的事儿家常便饭。也谈过恋爱，也是挺失败。长得不高不帅。屌丝一名。唯一自己觉得是自己优点的就是有数。出格不靠谱的事儿绝对不会做。不内涵的说，我现在最希望的事儿就是能放下那些乱七八糟的事儿。把心放在有用的东西上。,0.9788467712306583
3403037479806110,Tiānjīn 天津,1000,1,高富帅和屌丝的区别    分享图片 http://t.cn/z0DhF3Z,0.9755312586252849
3403091418311713,Héběi 河北,3,1,早期《非诚勿扰》：第一轮就被全灭的三个极品屌丝，爆了！ http://t.cn/SVJXbY,0.9543469423116825
3403136260078421,Sìchuān 四川,1,1,给还不知道的屌丝们提高下姿势水平。[赞],0.6836833977243019
3403170242307870,Fújiàn 福建,3,1,@不是布是不@单眼皮许大娟 不要这样，全世界都感觉我是同性恋，但是其实我是优质屌丝,0.7695953276660622
3403192119389744,Gānsù 甘肃,1,1,@江南大野花 今天狠狠的关注了这名女14，都知道捧臭脚这个事情是我最不喜欢做的，每次想捧，就被屌丝们发现，然后搞出个大新闻再把我批判一番。我可是身经百战了，什么样的臭脚我没捧过。野花妹妹你好啊，那个《下雨天》这首歌是你唱的吧，《珊瑚海》也不错，我是你的歌迷,0.9998582995518244
3403207022001635,Běijīng 北京,1000,0,每当岁末年初高帅富在各种场合风光无限的时候，就是我们屌丝最悲催的日子。值此一年中最黑暗的时刻，我从内心深处发出2012的终极吐槽——我发烧了,0.9999999999044538
3403210197017486,Sìchuān 四川,17,1,如今的我也是一名堂堂正正的屌丝了嘛,0.929824028726246
3403249526585051,Guǎngdōng 广东,1,1,内个麦田是神马人来的？听都没听过。屌丝做网管那么多年，第一次听说。,0.9740752264148412
3403266388386504,Guǎngdōng 广东,19,1,绝不能够成为屌丝http://t.cn/z0DbXm9,0.6118084316866451
3403292350728059,Qítā 其他,1000,1,本座是一个有点点特别的屌丝（？）,0.9197116248135716
3403304241963293,Jiāngsū 江苏,1000,0,在德城看到王辰杰 跟丁洁云了还有陈曦  奇怪 我清楚的记着他们的名字-----我们那届的清华录取生  瞬间屌丝了@阿布cs @花小路_V @韩央_深居简出,0.9999692929114611
3403311204351944,Jiāngxī 江西,9,1,我说了所有的谎 你全都相信。简单的 我爱你 你却老不信。《淘汰》屌丝备胎神歌,0.8113733801114024
3403371103108981,Zhèjiāng 浙江,8,1,今晚彻头彻尾做了一回真屌丝,0.6767917572596177
3403372541580424,Jiāngsū 江苏,4,1,没有木耳，只能撸一天算一天。『我是屌丝我怕谁』,0.1260523521868675
3403374269153450,Liáoníng 辽宁,1,1,都看过“非洲屌丝”吧 这是在作者空间里找到的·····http://t.cn/z0DCV3r,0.9576665114242344
3403410194206475,Qítā 其他,1000,1,天亮了，一夜没睡，屌丝的信念支撑我写下去,0.16230292639522703
3403412203056208,Jiāngsū 江苏,1,1,其实我最烦的是有点什么事，都有傻逼发XXX之我见，见你mb啊，贱不贱啊你，人家事情关你屁事。还韩寒和麦田之我见，发这种文章的人就和屌丝里面有个叫八涛的傻逼一样！臭不要脸瞎逼逼！,0.00012332183039842626
3403415437173409,Guǎngdōng 广东,5,1,早 这个时辰有哪个屌丝与我同在 穆里尼奥又祭出三后腰啦,0.9810156866998757
3403419882694578,Shāndōng 山东,1,1,喜闻乐见 大块人心 这两个词是哪个傻屌屌丝开始用的[衰][衰],0.9897336969835208
3403463742824127,Běijīng 北京,1000,1,什么也不用说了，一部屌丝的奋斗史。属于屌丝们自己的电影//电影《色即是空》#影视达人#http://t.cn/ShOfZH,0.6222057197377782
3403472143940016,Fújiàn 福建,1,1,每次看到空间里的2~3分木耳发表言论。。总有一群山村非主流的屌丝在下面嘘寒问暖。。下面这张图的内容。。。亮吓了我的28k金刚石狗眼！！！！[挖鼻屎][挖鼻屎],0.7793823129852798
3403517660490615,Běijīng 北京,8,1,屌丝的祝福，来自非洲，亲~~,0.9974616644285189
3403521452150512,Hǎiwài 海外,1,1,一句话，哥乃屌丝,0.840849457050437
3403546706163937,Guìzhōu 贵州,26,0,屌丝是没有爱情的，他心中也许会有一 个高贵的公主，但能和那位公主牵手自是屌 丝的白日梦，即便那个所谓的公主最终变成 了 高帅富 的弃妇。相亲、迁就、结 婚、隐忍、流泪就是屌丝的感情轨迹，这是 毫无悬念的,0.9999984426770269
3403549511419213,Hǎiwài 海外,22,1,起床-。- 陪屌丝喝咖啡去,0.40240833154673117
3403570797956053,Shāndōng 山东,13,1,拜年了！！屌丝调戏带种族天赋的外国友人 笑出翔了。。 http://t.cn/z0DQjKc,0.9611032733410434
3403576695386635,Běijīng 北京,11,1,曾经的给力，神马等流行语上过春晚，不知道这回春晚会不会有屌丝，黑木耳呢？,0.5296748631876302
3403617501461372,Jiāngsū 江苏,3,1,哥哥正在本地最豪华的酒店吃饭，屌丝们你们羡慕我吧[奥特曼],0.9997855666358789
3403654063477177,Jiāngsū 江苏,1,1,本屌丝搬了一天砖了，准备坐地铁回家……目测微博里比我累的不超过三个,0.4899358063464758
3403720983667032,Běijīng 北京,5,1,谁能告诉我那个叫呦呦切克闹的SB屌丝是谁？,0.6230516141297378
3403741523044708,Guǎngdōng 广东,1,0,我这id应该算屌丝中最屌的吧,0.6988294757895511
3403742814687491,Hǎiwài 海外,1,1,【地图炮】战五渣哪怕是在另外的平行宇宙里也还是没妹子的屌丝。,0.9803065882612183
3403785089307386,Zhèjiāng 浙江,3,1,可怜的非洲人民祝祖国的屌丝们新年快乐[红包拿来]http://t.cn/z0D1cfd,0.9867373205164257
3403787564097360,Hénán 河南,1,1,5230+森马+167cm+5cm=真屌丝,0.862578714568254
3403802214799089,Hǎiwài 海外,1,0,只所以五分六分女都说自己是屌丝的原因就是，她们希望在真正的女屌丝中找到优越感，成为屌丝圈里的范冰冰，臭脚中的战斗机。也就是那么回事。,0.16383709904073407
3403803766354167,Hǎinán 海南,1,1,Oh 天亮了 屌丝们该起来搬砖了,0.010378286386836577
3403853565686913,Zhèjiāng 浙江,1,1,明天还要上班！明天把电话线拔了去学军中学打篮球怎么样baby~果断约起篮球桑苏~我将是明日之星！看我把你们都一个个打爆！来啊！战个痛快！（屌丝搬砖苦的已经语无伦次了）,0.032981804978697404
3403885576664597,Zhèjiāng 浙江,1,0,http://t.cn/SVJXbY 《非诚勿扰》迄今为止第一轮就被全灭的三个极品屌丝，不笑你砍我~ 也真够悲催滴~~~[ali转圈哭][ali转圈哭][ali转圈哭],0.9960311174300185
3403896590855632,Qítā 其他,1000,0,想跟一切喜欢陈奕迅只是为了装X用的屌丝说： 尽管当初劳资听陈奕迅的时候尼玛你们还追崇着海绵宝宝一般弱智的帮助残障儿童复苏的动画片。但是开玩笑，你们得瑟开了，劳资怎么会把自己的信仰拱手相让让你们拖黑呢。,0.9995588419965675
3403939616118831,Húběi 湖北,1,1,昨天没唱完屌丝与黑木耳的故事就被驴子和谐了真实遗憾呢，大家在一起还真的是挺high的，不会用闪光灯没给大家留个影是最大的遗憾了。,0.9991448946483278
3403986545751333,Hǎiwài 海外,1000,1,啧= =。。又对很多屌丝失望了。,0.4637922505676767
3404010201810130,Běijīng 北京,8,1,准备看电影了，跌跌撞撞出来，被四个屌丝保护着的感觉很奇妙～,0.9997122255077812
3404018284295253,Zhèjiāng 浙江,1000,1,回顾2011第二弹。DRUNKEN SNAKE@【琴途乐器@琴途乐器_小葛 】山蛙音乐节第三站--科院站。甭管底下站着谁，这是个多元化的社会。咱们骚的开心就好。@命中注定超级烂屌丝老 @BathZeous @魔怂怂和他的好朋友 @The_Drunken_Snake @魔怂怂 @过气浮肿少女圆圆圆 @赵牙牙牙 @囍囍呀,1.0
3404033266193277,Guǎngdōng 广东,5,1,到达大东北，屌丝被冻成狗了……不知还有没有机会再见9分女，欲哭无泪[泪],0.9733890831278955
3404117706122970,Guǎngdōng 广东,1,1,真心难受，被当着这么多人面被人骂白痴，也不能反击，真是蛆一样的人啊，感谢那些一直默默包容我的朋友，虽然我是真的蠢，可你们还是没有说，而是默默地为我解围[泪]，真希望今天醒来这件事能淡去，也告诫自己不擅长的东西还是不要勉强自己去做了，像屌丝一样活着，也是一件幸福的事，大帝,0.9979618186657659
3404126069127184,Shānxī 山西,10,1,真的有现世报，出来混总是要还的。年轻是借口，我们或许真的不应该拿它去成为放纵的理由。女生都要好好保护自己，等待或者追求真正爱你的屌丝；高帅富也不要总是放纵自己，出来混总是要还的。最后用屌丝的一句名言结尾：请各位高帅富在宾馆啪啪的时候轻点，她以后可能是我的老婆。,0.9914491719565268
3404217773849450,Jiāngsū 江苏,3,1,哎，韩寒和方周子的言骂还木过去，不过从语言上韩哥明显不占优势，而方的极尽挖苦和讽刺实在令人捉鸡。一波未去，老孔头又引起鸡粪了，高级知识分子骂人咱不能让人听的有种既觉得得意又觉得憋屈的犯贱感么？不能像我们屌丝骂人这么直白，黑低了，年前不太平哇～！[挖鼻屎],0.826673631891499
3404221284456683,Guǎngdōng 广东,1,1, 杨幂年度最佳新人奖 以歌手的身份献唱《爱的供养》 杨幂真实唱歌水平 好听的我都要哭出来了…内牛满面！！擦！！她强奸了我的耳朵！！真是够了！！够了！！！屌丝们你们还想捧杨幂的臭脚吗！    http://t.cn/z0kKGYB,0.357125850479326
3404267799194045,Hǎiwài 海外,19,1,屌丝必备三部曲 阿甘 杀手 肖申克。 昨晚上逛d8看到一个神屌丝说:当娜塔丽波特曼与她起伏的胸部日益长大，不知道让雷诺是否在电视前抱着那盆银皇后万年青静静地看着她。 真心是屌丝。,0.9999999141250484
3404296534215929,Húnán 湖南,3,0,最爱屌丝[哈哈]啊啊啊,0.9678489113814227
3404310090096596,Shànghǎi 上海,4,0,高富帅啪啪啪过大年 我等屌丝撸撸撸过大年! @歌爱yuki @超级鸡仔_F1ghter @赤井林檎 @Emile239 @明天儿童节,0.9999346926279191
3404315589212391,Shànghǎi 上海,1000,1,大过年的“丈母娘”发好人卡，屌丝矮穷挫就是不给力啊。,0.8882912478909644
3404330247869856,Shǎnxī 陕西,1,1,【不正常人類研究中心】 我嘞个擦啊！！真是碉堡了啊！！妹纸们啊！！！高帅富绝对不如这位真屌丝啊！！！！看完这个果断放弃高帅富吧！！这样的男淫。。。。实在是在特么强大了！！！绝对H http://t.cn/z0klSma  http://t.cn/z0klSmS  --来自@人人小站,0.0021332890479970334
3404351580386451,Shāndōng 山东,1000,0,屌丝不愧是屌丝！,0.9405090819802159
3404357104451212,Guǎngdōng 广东,1,1,屌丝是用于戏谑身高相貌财力皆不出众的男子的称号，天敌是高帅富；木耳是指女性某器官，黑木耳被男人进入得多了的木耳，为什么变黑你们懂的，用来指代经常跟男人厮混的女子。都出自百度李毅吧。,0.984675263214292
3404408517935545,Liáoníng 辽宁,1,0,提前给大家拜年啦！龙年大吉！微博14小团体都是最可爱的人！一句么么哒就能表达所有心声！@所有14 及屌丝 @资深怪蜀黍 @大卫库克 @内涵导师 @驴毛纸 @专注备胎三十年 @苏仕盛 @被狗追的夏天 @Reyoung_大杨 @爱狸不蓉艺 @一坨雪渣渣 @铁道是个奇迹 @精神病瞳非烟 @杨一雯儿 @平静且虔诚 @一丝葡萄,1.0
3404418067837911,Zhèjiāng 浙江,4,1,我觉得我在屌丝圈好没存在感,0.553927405519985
3404447005191464,Guǎngxī 广西,12,1,. 当朋友们问屌丝们心里喜欢的人的时候，傻屌们总会支支吾吾， 而内心却想着女神的笑容,0.9804549848320182
3404447558563676,Shǎnxī 陕西,1,1,12. 当朋友们问屌丝们心里喜欢的人的时候，傻屌们总会支支吾吾， 而内心却想着女神的笑容。,0.9783374331516452
3404487320829834,Jiāngsū 江苏,1,1,新年快乐! @罂粟般的迷人Vicky @模特歌手--依萱901210 @马小健panda @菲菲小狐狸大眼睛 @潘潘_Penny @月月Luckyforever @李ivy蕾 @得瑟不瘦 @sy-巨蟹小雨 @钱小珊_ @舒克_Rhythmn @王单纯_ @虎小仙儿LILY @唐雨晴的外号是下巴小太妹 @Christal烦不了么的屌丝 @sweet_soho @muma_小八八 @金苓Oo,0.9999999999999998
3404515011538464,Fújiàn 福建,1000,1,屌丝不哭，站起来撸。【默泪】@暴徒君,0.9261024344142649
3404539158000000,Fújiàn 福建,2,1,大过年的。娱乐一下嘛。让2012能搬2000砖#8da.com#屌丝的故事 http://t.cn/z0k3VHD,0.229278733935528
3404590043427817,Shànghǎi 上海,5,1,放假无聊，准备多找几首屌丝之歌出来[偷笑]@蜜香暖柚酱_XMQ,0.6270072843328321
3404649354546024,Qítā 其他,1000,0,祝福所有的黑木耳出息点儿别再被高富帅玩弄了，祝福所有的男屌丝找个朴素平凡的好女孩好好爱吧别爱虚荣的黑木耳了，祝福所有的女屌丝别载倒贴高富帅了别人跟你不是一世界自己提高素质吧，祝福所有白富美找个从良高富帅嫁了吧,0.9999999999710558
3404724520988307,Chóngqìng 重庆,12,1,新年到，大师在这里祝各位高富帅新年多7分，各位白富美新年多高富帅，各位屌丝穷丑搓，新年逆袭变高富帅，虎背熊腰变10分粉木耳,0.9451926121794988
3404753004707647,Jiāngsū 江苏,1,0,春晚上汪汪汪`尼玛各种屌丝啊！！,0.6616011801989818
3404778472442082,Zhèjiāng 浙江,2,1,这就是那个上去唱中国人的屌丝么。。,0.9262673039230843
3404790535230822,Guǎngdōng 广东,3,1,新的一年祝各位屌丝早日护到黑木耳。。@中文中文中文中文中文中文中文 @Football- @ZRX_四爷是也 @不会改名的Jz,0.99626525108073
3404803789461712,Hǎiwài 海外,19,1,辞旧迎新，新的一年一切顺其自然吧。现在是初一小张同学给大家拜年了。@蘧阳 @雪儿2661 @爱笑的眼睛daisy @baby荷黛夏 @BJ-东子 @半吨居士 @北京暴力丁 @北京奔哥户外 @北京淘淘龙 @彼岸花Jessica @饼干大王的围脖 @Candy_彤彤 @晨晨-Cindy @凑表链的屌丝 @Di_馨页子 @第一个handsomepeng @eri-小魔女,0.9999999999999802
3404842976679179,Shǎnxī 陕西,7,1,今晚喝大了，想结束，回到单身屌丝。是不是再大年初一有点过？,0.11255770266927823
3404865563239573,Húběi 湖北,1,0,屌丝，再一次重新定位了,0.7702036416156114
3404885590820723,Qítā 其他,1000,0,好吧我的新年愿望是希望我家人健康幸福 我在乎的人都过得开心 男生越变越帅屌丝也变高富帅早日找到中意的萌妹纸 女生越变越美想减肥的减肥成功想长高的长高 小孩纸红包多多学习进步,0.9999999942941395
3404893274673789,Húnán 湖南,6,1,屌丝群的除夕夜！今晚的杀人游戏可逗死我了！屌丝弟兄们新年加油，早日当上高富帅！@王老Hi小 @G_Allen_X @hamlinfootball @iam杨叫兽 @其他连微薄都玩不起的屌丝 哈哈哈[嘻嘻][嘻嘻][嘻嘻][威武][威武][威武][酷][酷][酷][飞机][飞机][飞机][帅][帅][帅][帅][good][good][good][good],0.9999999999967941
3404994506449301,Fújiàn 福建,1,1,我妈在教我七岁的海龟表弟讲\哇草\[挖鼻屎][挖鼻屎][挖鼻屎]然后我的屌丝表弟教海龟表弟讲\撒女捏\[汗][汗][汗][汗][汗],0.7490143508138151
3405032067899164,Zhèjiāng 浙江,9,0,屌丝不哭// 【不正常人類研究中心】 知道我为什么不再主动找你了吗？  http://t.cn/z0FVjfd  --来自@人人小站,0.7223448860764768
3405050435254050,Zhèjiāng 浙江,1,1,《非诚勿扰》迄今为止第一轮就被全灭的三个极品屌丝，不笑你砍我~  http://t.cn/SVJXbY  （分享自 @56网）,0.9639333190619382
3405057842347829,Chóngqìng 重庆,7,1,玩微信摇一摇居然摇到一夜情！！！屌丝的逆袭,0.0013024052569247102
3405076628442137,Àomén 澳门,1,0,新闻联播记者把昨天胡主席新闻里走过的地方又采访了一遍。怎么觉得这么屌丝...,0.9964845624181188
3405108680143820,Hǎinán 海南,1,0,@陈阿锦真屌丝,0.9531916468890999
3405162578628949,Guǎngdōng 广东,1,1,每当夜深 我就会去李毅吧 在屌丝们中寻找快乐 思考人生,0.9996691075386096
3405196829211575,Hǎiwài 海外,1,1,我该怎么说呢，屌丝的好朋友果然也都是屌丝[泪][嘻嘻],0.9986248446006775
3405224196750057,Shānxī 山西,1,1,1.不要和我比懒，我懒得和你比！ 2.鄙视我的人这么多，你算老几？ 3.有钱人终成眷属。 4.大部分人一辈子只做三件事：自欺、欺人、被人欺。 5.不怕被人利用，就怕你没用。 6.别人的钱财乃我的身外之物。 7.女为悦己者容，男为悦己者穷！ 8.留了青山在，还是没柴烧…… 屌丝语录,0.0333516169486735
